imdb_id,title,year,runtime,rating,votes,plot
tt0250339,Dil Tera Diwana,(1962),150 min,6.2,113,"Wayward, brash, and disobedient Mohan (Shammi Kapoor) is sent by his angry dad Diwan Badriprasad (Ulhas) to a retired army captain Dayaram (Om Prakash) to learn some discipline and respect....                See full summary »"
tt0246766,Maa,(I) (1992),145 min,5.9,113,"A multi-millionaire, Ram Khanna, is advised by a fake astrologer that he will meet and marry a woman whose name will start with ""M"". Ram does meet Mamta, and they both fall in love. Ram ...                See full summary »"
tt0090138,Tawaif,(1985),160 min,6.5,113,A courtesan accidentally comes to the house of a humble man and lives in the civil society without revealing about her profession. She falls for the man but her past forbids a union between them.
tt0089610,Mohabbat,(1985),134 min,5.5,113,"Shekhar is in love with Pooja and would like to marry her. Pooja is the only daughter of Choudhury, the apple of his eye, and he agrees to get her married to Shekhar. Shekhar informs his ...                See full summary »"
tt0044769,Jhansi Ki Rani,(1953),148 min,6.8,113,Rajguru (Sohrab Modi) decides that Jhansi should get its proper recognition in history. He comes across a young girl Manu (the young Rani Lakshmibai) played by Baby Shikha. Her father has ...                See full summary »
tt6667252,Gaon,(2018),124 min,5.0,112,A village kept secret for centuries receives a visitor at long last and finds the course of its destiny changed forever.
tt5130348,Love Shagun,(2016),120 min,4.4,112,"JD must battle astrological problems surrounding his marriage, his mothers incessant nagging and his friends advising him on relationships in order to find an ideal life partner."
tt1235833,Bombay Summer,(2009),102 min,5.7,112,"Bombay Summer explores the fleeting and delicate friendship between three young people in Mumbai, India and its eventual disintegration in the face of betrayal and personal loss."
tt11368252,Bawri Chhori,(2021),82 min,4.0,112,A young woman who has arrived in London from India to find her husband and kill her and feed her corpse to the pigs.
tt0361515,Do Jasoos,(1975),135 min,5.9,112,"Two bumbling, middle-aged private detectives, Dharamchand and Karamchand, are assigned to locate the missing daughter, Asha, of a multi-millionaire. Their adventures take them to a gangster...                See full summary »"
tt0286503,Betaabi,(1997),188 min,4.5,112,"Sameer and Sheena's marriage was fixed when they were children, but now she has decided to marry him only on the condition that he will abduct her and take her to Mumbai."
tt0065764,Geet,(1970), ,7.0,112,"Delhi-based Kamla lives a wealthy lifestyle along with her widower dad, Dindayal, and is a popular stage singer and dancer. She goes for a holiday in scenic Kulu, meets with flute-player ...                See full summary »"
tt0063540,Sunghursh,(1968),175 min,6.7,112,"The Prasads live in Banaras circa 19th Century, and consist of Bhawani - a thug, who poses as a holy man, luring devotees and robbing them; his wife - who will have nothing to do with his ...                See full summary »"
tt9070934,The Journey of Karma,(2018),98 min,3.6,111,"Its a story of a slum girl who is brilliant in studies and tries to chase her dreams to work in America. She travels through her journey full of twist n turns, surprises, lust with a mysterious old man."
tt5756052,Jeena Isi Ka Naam Hai,(I) (2017),173 min,3.2,111,"A bollywood entertainer with universal issues directed by Keshhav Panneriy, this movie stars Arbaaz Khan, Ashutosh Rana, Himansh Kohli, Manjari Phadnis and Prem Chopra."
tt2554042,Maazii,(2013),123 min,4.8,111,Tarun and his wife Shrishti are living a happy life with there daughter . One day to save the Honor of a woman Tarun accidentally kills two gangsters. After this his black past unfolds and ...                See full summary »
tt1372694,Gumnaam: The Mystery,(2008),107 min,3.1,111,A male tries to locate his model-turned-actress girlfriend after she mysteriously disappears.
tt0410149,Kali Salwaar,(2002),112 min,6.0,111,"Sultana, a small town prostitute and her pimp Khudabaksh migrate to the metropolis, bringing with them their dreams and meagre belongings. Sultana goes about her bright and artful ...                See full summary »"
tt0362213,Taaqatwar,(1989), ,4.6,111,"Municipal officer Vijay Sharma takes it upon himself to cleanse the city of all illegal constructions. Most of these sabotage constructions belongs to the famous builder, Munjal Khurana who...                See full summary »"
tt0302524,Ehsaas: The Feeling,(2001),116 min,5.2,111,"Ravi Naik lives a middle-class life with his son Rohan in the country of India. He brings up his son in such strict, quiet, and disciplined atmosphere that his son starts to resent him and ...                See full summary »"
tt0158375,Yakeen,(1969),138 min,6.8,111,"Rajesh Sharma, working with the Indian Government on a top secret research project, has to deal with enemy agents, explosions, murder and last but not least a dangerous look-alike."
tt0107820,Phool,(1993), ,4.4,111,"Farmers Dharamraaj and Balram Choudhary are two friends who live in Ram Nagar in scenic Ooty. While Dharamraaj is widowed and lives with his mom and son, Raju, Balram lives with his wife, ...                See full summary »"
tt0091258,Ilzaam,(1986),164 min,5.2,111,Ajay is a street dancer and while people are watching his dance his fellow members manage to rob their houses.One day he decides to quit it as he was forcefully bought into this.Ajay saves ...                See full summary »
tt0050956,Sharada,(1957),128 min,6.0,111,"Chiranjeev lives a wealthy lifestyle along with his widowed father Kashiram; two sisters, one of whom is mute; and a younger brother. On a trip, his friend Mohan falls ill from too-high ...                See full summary »"
tt8857610,Namdev Bhau,(2018),84 min,7.2,110,"Namdev Bhau, a 65 year old chauffeur, who is tired of the noises in the obstreperous Mumbai City life and has completely stopped speaking, decides to leave everything in search for 'Silent ...                See full summary »"
tt1948640,The Waiting Room,(IV) (2010),90 min,5.6,110,People in a railway station waiting room suspect one of them is a serial killer.
tt1391894,Siddharth: The Prisoner,(2009), ,6.6,110,An ex-convict/aspiring writer's briefcase gets switched with that of a gangster.
tt13282096,The Cage of Life,(2020), ,8.9,110,The Cage of Life has a number of shades of life Here in this movie the cage of life we are focusing on the multi-colour shades of Bollywood film Industry beginning from the struggler to the...                See full summary »
tt0252358,Darwaza,(1978),117 min,6.1,110,"For generations, a family lives in fear of a dark and terrible curse."
tt0187520,S. P. Parasuram,(1994),140 min,5.2,110,A strict Police officer tries to go after criminals but ends up as the bodyguard of a minister whom he had jailed in the past for being a rowdy sheeter.
tt0187271,Masterji,(1985),178 min,5.6,110,"Percocious village belle, Radha, the daughter of Mukhiya Jamnadas, takes a liking to the widowed school-master, Masterji, the father of a toddler; when he spurns her, she publicly accuses ...                See full summary »"
tt0172622,Zahreelay,(1990),163 min,4.5,110,"After being critically wounded and losing his left arm, Captain Jaswant Kumar is discharged from the Indian army and goes to live with Journalist A.V. Razdan in Shanti Nagar, Bombay. ...                See full summary »"
tt0154178,Aaina,(1977),150 min,6.9,110,"Shalini's mother attempts to poison her entire family when it crumbles financially, but Shalini intervenes and promises to improve their financial condition. Soon, Shalini's family prospers, but her means of income comes into question."
tt0106724,Dil Hi To Hai,(1992),164 min,5.2,110,Lookalike brother's Govardhan&Harshvardhan exchange their names in childhood and decide to live each others life forever without the knowledge of their parents but what will happen when their strict father will come to know about this.
tt0068532,Ek Nazar,(1972), ,5.8,110,"Leading lawyer and public prosecutor, Raghunath Tyagi, lives an upper middle- class life in India with his only son, Akash Manmohan. Raghunath would like his son to take an interest in law ...                See full summary »"
tt0058759,Yaadein,(1964),113 min,7.2,110,"The film is soliloquy of a man who comes home to find that his wife and son are not at home, he assumes that they have left him and reminiscences his life with them, and scared of his life ...                See full summary »"
tt0053152,Paigham,(1959),188 min,6.6,110,"Widowed Mrs. Lal lives with her two sons, Ram and Ratan; an unmarried daughter, Sheela; Ram's wife, Parvati and her children. While Ram is employed in a mill, Ratan is studying engineering ...                See full summary »"
tt6892468,Shreelancer,(2017),93 min,6.5,109,"Shree, a Bangalore-based freelance copywriter who is in his mid-20's struggles to cope with the self-doubts about his artistic abilities. Whilst, he continues to work for small-time ad ...                See full summary »"
tt1368453,Chargesheet,(2011), ,6.1,109,The story revolves around the murder case of an actress.
tt0231469,Do Badan,(1966), ,7.3,109,"Vikas comes from a poor family, and is attending college so that he can complete his studies, get a job, and financially look after himself and his dad. He meets with wealthy Asha at this ...                See full summary »"
tt0206240,Raja Rani,(1973), ,5.9,109,"Widowed and with a small son, Raja, Janaki works as a maidservant with a wealthy man. When Raja falls ill, she has no money to get medicines, so she agrees to spend a night with her ...                See full summary »"
tt0156606,Himalay Ki Godmein,(1965),120 min,6.6,109,"Sunil, son of D.I.G. Shyamlal Mehra, is back in India after successful completion of his medical studies. He gets an offer to work with his fiancée Dr. Neeta Verma, in a private hospital ...                See full summary »"
tt0155775,Jawani Diwani,(1972), ,7.0,109,"The exuberance of youth influences two college going lovers to edify their headstrong parents. They sing the following Panchamda songs to achieve this goal: ""Jaane Jaan doodta fir ruha"" ""...                See full summary »"
tt0155408,Zara Si Zindagi,(1983),149 min,7.7,109,"Remake of Balachander's Tamil hit Varumayin Niram Sivappu, Kamal Haasan reprises his role as Raja, a graduate looking for work in capital, sharing a small home with two other unemployed ...                See full summary »"
tt0070241,Jheel Ke Us Paar,(1973),142 min,7.4,109,"Kulwant Rai's horse carriage runs over a child, and as a result, she loses her vision. Years later she grows up to be beautiful girl namely, Neelu (Mumtaz), and Kulwant Rai's son, Sameer (...                See full summary »"
tt0048395,Munimji,(1955),163 min,6.8,109,"Roopa lives a wealthy lifestyle with her widowed dad, Captain Suresh, and brother, Shekhar. After she returns from abroad, she is told that she must now prepare to get married to her ...                See full summary »"
